GEOID,NAME,total_18_34,child_householder_18_34,basement_dweller_pct,median_rentE,median_home_valueE,median_household_incomeE,youth_unemployed_2534E,labor_force_2534E,median_rent,youth_unemployment_rate,rent_to_income_ratio,state,puma_name,coastal_state,high_cost
0603778,Los Angeles County (Central)--Inglewood City PUMA; California,27883,12735,45.67299071118603,1650,686500,66532,8.3,15537,1650,8.3,0.29760115433175016,NA,Los Angeles County (Central)--Inglewood City PUMA; California,FALSE,FALSE
0603779,Los Angeles County (Southeast)--Long Beach City (East) PUMA; California,23846,7868,32.99505158097794,1973,879900,115166,3.4,17356,1973,3.4,0.20558150843130785,NA,Los Angeles County (Southeast)--Long Beach City (East) PUMA; California,FALSE,TRUE
0603780,Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities PUMA; California,35418,8670,24.479078434694223,1727,650000,68548,6.1,14127,1727,6.1,0.30232829550096285,NA,Los Angeles County (Southeast)--Long Beach (Central) & Signal Hill Cities PUMA; California,FALSE,FALSE
0603781,Los Angeles County (Southeast)--Norwalk City PUMA; California,26451,13712,51.83924993383992,1862,593800,91671,4.3,12899,1862,4.3,0.24374120496122,NA,Los Angeles County (Southeast)--Norwalk City PUMA; California,FALSE,TRUE
0603782,Los Angeles County (Southeast)--Bellflower & Paramount Cities PUMA; California,34738,17079,49.16517934250677,1692,572300,71861,4.6,17723,1692,4.6,0.28254546972627714,NA,Los Angeles County (Southeast)--Bellflower & Paramount Cities PUMA; California,FALSE,FALSE
0603900,Madera County--Madera City PUMA; California,34313,15835,46.1486900008743,1185,340300,73543,8.2,17599,1185,8.2,0.19335626776171763,NA,Madera County--Madera City PUMA; California,FALSE,FALSE
0604103,Marin County (North & West)--Novato & San Rafael (North) Cities PUMA; California,16117,7623,47.29788422162934,2404,1040400,120565,3.1,14790,2404,3.1,0.23927342097623688,NA,Marin County (North & West)--Novato & San Rafael (North) Cities PUMA; California,FALSE,TRUE
0604104,"Marin County (Southeast)--San Rafael (South), Mill Valley & Sausalito Cities PUMA; California",21942,9034,41.172181204994985,2550,1617900,158177,4.8,24639,2550,4.8,0.19345416843156718,NA,Marin County (Southeast)--San Rafael (South),FALSE,TRUE
0604701,Merced County (West & South)--Los Banos & Livingston Cities PUMA; California,27094,13395,49.43899018232819,1256,369900,69530,6.2,14269,1256,6.2,0.21676973968071336,NA,Merced County (West & South)--Los Banos & Livingston Cities PUMA; California,FALSE,FALSE
0604702,Merced County (Northeast)--Merced & Atwater Cities PUMA; California,42265,15575,36.85082219330415,1174,324000,62666,7.7,16867,1174,7.7,0.2248109022436409,NA,Merced County (Northeast)--Merced & Atwater Cities PUMA; California,FALSE,FALSE
0605301,"Monterey County (North Central)--Seaside, Monterey, Marina & Pacific Grove Cities PUMA; California",35396,11043,31.198440501751612,2082,891000,100149,3.2,20146,2082,3.2,0.2494682922445556,NA,Monterey County (North Central)--Seaside,FALSE,TRUE
0605302,Monterey County (Northeast)--Salinas City PUMA; California,43692,19613,44.889224572004025,1793,582600,86001,4.9,20798,1793,4.9,0.250183137405379,NA,Monterey County (Northeast)--Salinas City PUMA; California,FALSE,FALSE
0605303,Monterey (South & East) & San Benito Counties PUMA; California,31575,15938,50.476642913697546,1625,607000,89558,4,18335,1625,4,0.21773599231782756,NA,Monterey (South & East) & San Benito Counties PUMA; California,FALSE,FALSE
0605500,"Napa County--Napa, American Canyon & St. Helena Cities PUMA; California",26841,11622,43.299429976528444,2037,794500,105809,4.1,17655,2037,4.1,0.23102004555378086,NA,Napa County--Napa,FALSE,TRUE
0605700,Nevada & Sierra Counties PUMA; California,16015,6351,39.656571963783954,1482,552700,78880,2.9,11905,1482,2.9,0.22545638945233265,NA,Nevada & Sierra Counties PUMA; California,FALSE,FALSE
0605906,"Orange County (North)--Yorba Linda, La Habra & Brea Cities PUMA; California",40489,20765,51.285534342660966,2145,845900,119545,3.5,27325,2145,3.5,0.2153164080471789,NA,Orange County (North)--Yorba Linda,FALSE,TRUE
0605907,Orange County (North Central)--Fullerton & Placentia Cities PUMA; California,49328,19105,38.73053843658774,1985,809700,98246,6.3,25125,1985,6.3,0.2424526189361399,NA,Orange County (North Central)--Fullerton & Placentia Cities PUMA; California,FALSE,TRUE
0605908,"Orange County (Northwest)--Buena Park, Cypress & Seal Beach Cities PUMA; California",36108,18122,50.18832391713748,2178,787700,103071,3.8,23583,2178,3.8,0.2535727799283989,NA,Orange County (Northwest)--Buena Park,FALSE,TRUE
0605909,Orange County (North Central)--Anaheim City (West) PUMA; California,38499,17539,45.55702745525858,1890,673900,80962,5.5,19214,1890,5.5,0.28013141967836763,NA,Orange County (North Central)--Anaheim City (West) PUMA; California,FALSE,TRUE
0605912,"Orange County (Northwest)--Westminster, Stanton & Garden Grove (West) Cities PUMA; California",37458,17982,48.00576645843345,1967,741800,83391,6.6,24594,1967,6.6,0.2830521279274742,NA,Orange County (Northwest)--Westminster,FALSE,TRUE
0605913,Orange County (Northwest)--Garden Grove City (East) PUMA; California,39103,20971,53.63015625399585,1879,666700,84914,4.8,24743,1879,4.8,0.2655392514779659,NA,Orange County (Northwest)--Garden Grove City (East) PUMA; California,FALSE,TRUE
0605914,Orange County (Northwest)--Huntington Beach City PUMA; California,42530,17952,42.21020456148601,2318,975500,115712,4.2,27516,2318,4.2,0.2403899336283186,NA,Orange County (Northwest)--Huntington Beach City PUMA; California,FALSE,TRUE
0605916,Orange County (Central)--Santa Ana City (West) PUMA; California,39057,20389,52.20319020918145,1981,603200,84945,5,17409,1981,5,0.27985166872682327,NA,Orange County (Central)--Santa Ana City (West) PUMA; California,FALSE,TRUE
0605917,Orange County (Central)--Santa Ana City (East) PUMA; California,44108,23766,53.88138206221094,1788,640700,81656,5.3,20578,1788,5.3,0.26276085039678654,NA,Orange County (Central)--Santa Ana City (East) PUMA; California,FALSE,FALSE
0605918,Orange County (Central)--Costa Mesa & Fountain Valley Cities PUMA; California,46036,14897,32.359457815622555,2310,962000,108088,3.5,23836,2310,3.5,0.2564577011324106,NA,Orange County (Central)--Costa Mesa & Fountain Valley Cities PUMA; California,FALSE,TRUE
0605919,Orange County (North Central)--Anaheim City (East) PUMA; California,51091,21363,41.81362666614472,2034,743300,94268,4.8,24654,2034,4.8,0.2589213731064624,NA,Orange County (North Central)--Anaheim City (East) PUMA; California,FALSE,TRUE
0605920,Orange County (Central)--Orange & Villa Park Cities PUMA; California,33261,13629,40.97591774149905,2132,872200,114115,2.7,19048,2132,2.7,0.2241948911186084,NA,Orange County (Central)--Orange & Villa Park Cities PUMA; California,FALSE,TRUE
0605921,"Orange County (Northeast)--Lake Forest, Irvine (North) Cities & Silverado PUMA; California",29014,12947,44.62328531053974,2745,920700,141875,5.8,22635,2745,5.8,0.23217621145374448,NA,Orange County (Northeast)--Lake Forest,FALSE,TRUE
0605922,Orange County (Central)--Irvine (Northwest) & Tustin Cities PUMA; California,35345,11119,31.4584806903381,2327,907500,103554,4.4,16393,2327,4.4,0.2696564111478069,NA,Orange County (Central)--Irvine (Northwest) & Tustin Cities PUMA; California,FALSE,TRUE
0605923,Orange County (Central)--Irvine City (Central) PUMA; California,32361,11906,36.791199283087664,2764,960500,122502,3.5,21130,2764,3.5,0.27075476318753977,NA,Orange County (Central)--Irvine City (Central) PUMA; California,FALSE,TRUE
0605924,Orange County (Central)--Irvine City (South) PUMA; California,32293,4955,15.343882575171088,2711,1011500,122093,3.9,11404,2711,3.9,0.2664526221814518,NA,Orange County (Central)--Irvine City (South) PUMA; California,FALSE,TRUE
0605925,"Orange County (West Central)--Newport Beach, Aliso Viejo & Laguna Woods Cities PUMA; California",28754,9983,34.718647840300484,2669,1127100,121925,3.9,23428,2669,3.9,0.26268607750666395,NA,Orange County (West Central)--Newport Beach,FALSE,TRUE
0605926,Orange County (South Central)--Mission Viejo and Laguna Hills Cities PUMA; California,20906,10697,51.16712905386014,2611,897700,137942,4.3,16329,2611,4.3,0.2271389424540749,NA,Orange County (South Central)--Mission Viejo and Laguna Hills Cities PUMA; California,FALSE,TRUE
0605927,Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch PUMA; California,18904,10144,53.660600931019886,2641,973700,171499,2.9,17883,2641,2.9,0.18479408043195586,NA,Orange County (Southeast)--Rancho Santa Margarita City & Ladera Ranch PUMA; California,FALSE,TRUE
0605928,"Orange County (Southwest)--San Clemente, Laguna Niguel & San Juan Capistrano Cities PUMA; California",33185,15001,45.2041585053488,2524,1078800,129301,3.8,27275,2524,3.8,0.23424412804231987,NA,Orange County (Southwest)--San Clemente,FALSE,TRUE
0606101,Placer County (Southwest)--Roseville City PUMA; California,31444,11941,37.975448416232034,1924,598100,112045,2.8,19921,1924,2.8,0.20606006515239414,NA,Placer County (Southwest)--Roseville City PUMA; California,FALSE,TRUE
0606102,"Placer County (Central)--Rocklin, Lincoln Cities & Loomis Town PUMA; California",23456,10319,43.993008185538876,2077,626900,110566,1.9,17899,2077,1.9,0.2254219199392218,NA,Placer County (Central)--Rocklin,FALSE,TRUE
0606103,Placer County (East/High Country Region)--Auburn & Colfax Cities PUMA; California,17713,7876,44.464517585953814,1469,687900,104695,2,15347,1469,2,0.1683748029991881,NA,Placer County (East/High Country Region)--Auburn & Colfax Cities PUMA; California,FALSE,FALSE
0606501,"Riverside County (East)--Indio, Coachella, Blythe & La Quinta (East) Cities PUMA; California",39555,19371,48.972317026924536,1177,321800,60072,7.6,22439,1177,7.6,0.23511785856971634,NA,Riverside County (East)--Indio,FALSE,FALSE
0606502,"Riverside County (Central)--Cathedral City, Palm Springs & Rancho Mirage Cities PUMA; California",21912,8821,40.25648046732384,1413,457000,69974,5.4,16055,1413,5.4,0.2423185754708892,NA,Riverside County (Central)--Cathedral City,FALSE,FALSE
0606507,"Riverside County (North Central)--San Jacinto, Beaumont, Banning & Calimesa Cities PUMA; California",35819,17408,48.59990507831039,1443,366000,75749,5.8,18989,1443,5.8,0.2285970771891378,NA,Riverside County (North Central)--San Jacinto,FALSE,FALSE
0606509,"Riverside County (West Central)--Perris City, Temescal Valley & Mead Valley PUMA; California",35213,17150,48.7036037826939,1646,413700,84557,3.6,17992,1646,3.6,0.2335939070686046,NA,Riverside County (West Central)--Perris City,FALSE,FALSE
0606511,Riverside County (Northwest)--Riverside City (West) PUMA; California,45489,19085,41.95519795994636,1688,448000,78425,4.1,20277,1688,4.1,0.25828498565508445,NA,Riverside County (Northwest)--Riverside City (West) PUMA; California,FALSE,FALSE
0606514,Riverside County (Northwest)--Jurupa Valley & Eastvale Cities PUMA; California,42980,23898,55.60260586319218,1954,581200,110533,4.1,23330,1954,4.1,0.2121357422670153,NA,Riverside County (Northwest)--Jurupa Valley & Eastvale Cities PUMA; California,FALSE,TRUE
0606515,"Riverside County (Central)--Palm Desert, La Quinta (West) & Desert Hot Springs Cities PUMA; California",28540,11816,41.401541695865454,1485,403000,70140,6.7,16198,1485,6.7,0.2540633019674936,NA,Riverside County (Central)--Palm Desert,FALSE,FALSE
0606516,Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities PUMA; California,25649,11237,43.81067488011228,1777,469500,88227,4.8,13880,1777,4.8,0.24169471930361455,NA,Riverside County (Southwest)--Lake Elsinore & Canyon Lake Cities PUMA; California,FALSE,FALSE
0606517,Riverside County (Southwest)--Menifee City PUMA; California,25945,12832,49.458469840046256,1973,447500,88676,3.6,13515,1973,3.6,0.2669944517118499,NA,Riverside County (Southwest)--Menifee City PUMA; California,FALSE,TRUE
0606518,Riverside County (Northwest)--Moreno Valley City (North) PUMA; California,29358,14310,48.743102391171064,1866,438000,85182,3.4,12761,1866,3.4,0.26287243783898007,NA,Riverside County (Northwest)--Moreno Valley City (North) PUMA; California,FALSE,TRUE
0606519,Riverside County (Northwest)--Moreno Valley City (South) PUMA; California,28994,15380,53.0454576808995,1883,403200,81525,4.8,12762,1883,4.8,0.2771665133394664,NA,Riverside County (Northwest)--Moreno Valley City (South) PUMA; California,FALSE,TRUE
0606520,Riverside County (Northwest)--Riverside City (East) PUMA; California,39505,15455,39.12163017339577,1730,558700,90003,3.9,16796,1730,3.9,0.23065897803406554,NA,Riverside County (Northwest)--Riverside City (East) PUMA; California,FALSE,FALSE
0606521,"Riverside County (West Central)--Corona City (South), Woodcrest & Home Gardens PUMA; California",22547,14738,65.36568057834745,2513,671300,138102,2.6,17121,2513,2.6,0.21836034235565016,NA,Riverside County (West Central)--Corona City (South),FALSE,TRUE
0606522,Riverside County (West Central)--Corona (Northwest) & Norco Cities PUMA; California,33706,18215,54.04082359223877,1936,595300,91616,2.5,18583,1936,2.5,0.2535801606706252,NA,Riverside County (West Central)--Corona (Northwest) & Norco Cities PUMA; California,FALSE,TRUE
0606523,Riverside County (Southwest)--Temecula City PUMA; California,28444,12468,43.83349739839685,2269,622300,114439,3.1,19232,2269,3.1,0.237925881910887,NA,Riverside County (Southwest)--Temecula City PUMA; California,FALSE,TRUE
0606524,Riverside County (Southwest)--Murrieta & Wildomar Cities PUMA; California,40185,20469,50.936916759985074,2179,573000,109567,4.3,23713,2179,4.3,0.23864849817919628,NA,Riverside County (Southwest)--Murrieta & Wildomar Cities PUMA; California,FALSE,TRUE
0606525,Riverside County (Southwest)--Hemet City & East Hemet PUMA; California,30715,12295,40.02930164414781,1397,287900,56357,5.5,13910,1397,5.5,0.29746083006547547,NA,Riverside County (Southwest)--Hemet City & East Hemet PUMA; California,FALSE,FALSE
0606701,Sacramento County (North Central)--Citrus Heights City PUMA; California,27857,8810,31.625803209247227,1656,415600,77280,5,13133,1656,5,0.2571428571428571,NA,Sacramento County (North Central)--Citrus Heights City PUMA; California,FALSE,FALSE
0606703,"Sacramento County (North Central)--Arden-Arcade, Carmichael & Fair Oaks (West) PUMA; California",23110,8277,35.815664214625706,1499,535200,90015,2.1,14575,1499,2.1,0.19983336110648225,NA,Sacramento County (North Central)--Arden-Arcade,FALSE,FALSE
0606704,"Sacramento County (North Central)--North Highlands, Foothill Farms & McClellan Park PUMA; California",38347,10636,27.736198398831718,1411,338200,59042,6.8,14243,1411,6.8,0.2867789031536872,NA,Sacramento County (North Central)--North Highlands,FALSE,FALSE
0606705,Sacramento County (Northwest)--Sacramento City (Northwest/Natomas) PUMA; California,30126,9129,30.302728540131447,1764,466900,95605,4.3,16224,1764,4.3,0.22141101406830185,NA,Sacramento County (Northwest)--Sacramento City (Northwest/Natomas) PUMA; California,FALSE,FALSE
0606706,"Sacramento County (North)--Sacramento City (North), Antelope & Rio Linda PUMA; California",30503,12320,40.38946988820772,1600,382500,75824,4.2,14098,1600,4.2,0.2532179784764718,NA,Sacramento County (North)--Sacramento City (North),FALSE,FALSE
0606707,Sacramento County (West)--Sacramento City (Central/Downtown & Midtown) PUMA; California,36354,4939,13.585850250316334,1491,629100,83640,3.5,14240,1491,3.5,0.2139167862266858,NA,Sacramento County (West)--Sacramento City (Central/Downtown & Midtown) PUMA; California,FALSE,FALSE
0606709,"Sacramento County--Sacramento City (Southwest/Pocket, Meadowview & North Laguna) PUMA; California",39001,15173,38.90413066331633,1663,416500,76031,5.6,17700,1663,5.6,0.26247188646736197,NA,Sacramento County--Sacramento City (Southwest/Pocket,FALSE,FALSE
0606712,"Sacramento County (Northeast)--Folsom City, Orangevale & Fair Oaks (East) PUMA; California",20278,7829,38.60834401814775,2007,635100,119879,3.4,17666,2007,3.4,0.2009025767649046,NA,Sacramento County (Northeast)--Folsom City,FALSE,TRUE
0606713,Sacramento County (Central)--Rancho Cordova City PUMA; California,26463,7753,29.297509730567207,1631,413700,85270,5.3,13170,1631,5.3,0.2295297290958133,NA,Sacramento County (Central)--Rancho Cordova City PUMA; California,FALSE,FALSE
0606714,"Sacramento County--Sacramento City (Southeast/Fruitridge, Avondale & Depot Park) PUMA; California",39204,12082,30.81828384858688,1401,342900,59168,7.1,14887,1401,7.1,0.28414007571660355,NA,Sacramento County--Sacramento City (Southeast/Fruitridge,FALSE,FALSE
0606715,Sacramento County (Central)--Elk Grove City (West) PUMA; California,18996,9658,50.84228258580754,2174,559000,115605,4.7,16007,2174,4.7,0.22566497988841314,NA,Sacramento County (Central)--Elk Grove City (West) PUMA; California,FALSE,TRUE
0606716,Sacramento County (Central)--Elk Grove City (East) PUMA; California,22786,11650,51.127885543754935,1843,481300,99025,5.6,14523,1843,5.6,0.2233375410249937,NA,Sacramento County (Central)--Elk Grove City (East) PUMA; California,FALSE,TRUE
